"Str1","Str2","freq"
"peopl","side",2
"peopl","step",2
"peopl","still",2
"peopl","took",2
"peopl","turn",2
"peopl","understand",2
"peopl","unit",2
"peopl","us",2
"peopl","well",2
"peopl","work",2
"pepper","flake",2
"pepper","spray",2
"pepsi","center",2
"per","barrel",2
"per","employe",2
"percent","increas",2
"percent","last",2
"percent","properti",2
"percent","rang",2
"percent","stake",2
"percent","student",2
"percent","total",2
"perfect","fit",2
"perform","togeth",2
"period","school",2
"period","time",2
"person","account",2
"person","behind",2
"person","can",2
"person","follow",2
"person","just",2
"person","life",2
"person","love",2
"person","open",2
"person","parti",2
"person","per",2
"person","perspect",2
"person","talk",2
"person","thank",2
"person","train",2
"person","uniqu",2
"philadelphia","now",2
"philipp","petit",2
"phone","compani",2
"phone","offer",2
"phone","ring",2
"photo","friend",2
"photo","galleri",2
"photo","two",2
"physic","therapi",2
"pick","cash",2
"pick","realli",2
"pictur","eventu",2
"pictur","go",2
"pink","floyd",2
"pioneer","time",2
"pirat","dinner",2
"pit","oxid",2
"pitch","bat",2
"pitch","staff",2
"pizza","scizza",2
"place","can",2
"place","freezer",2
"place","game",2
"place","last",2
"place","like",2
"place","mani",2
"place","park",2
"place","place",2
"place","said",2
"place","street",2
"place","take",2
"place","world",2
"plan","commiss",2
"plan","comput",2
"plan","extend",2
"plan","get",2
"plan","go",2
"plan","improv",2
"plan","just",2
"plan","need",2
"plan","one",2
"plan","state",2
"plan","tri",2
"plan","trip",2
"plan","us",2
"plan","use",2
"plan","watch",2
"plan","weekend",2
"plastic","bag",2
"plate","movement",2
"play","back",2
"play","bad",2
"play","basketbal",2
"play","die",2
"play","final",2
"play","footbal",2
"play","freshman",2
"play","good",2
"play","im",2
"play","incred",2
"play","last",2
"play","let",2
"play","long",2
"play","lot",2
"play","number",2
"play","perfect",2
"play","role",2
"play","room",2
"play","stop",2
"play","three",2
"play","throughout",2
"play","togeth",2
"play","video",2
"play","without",2
"player","alway",2
"player","can",2
"player","coach",2
"player","im",2
"player","rank",2
"player","roster",2
"playoff","berth",2
"pleas","announc",2
"pleas","contact",2
"pleas","keep",2
"pleas","leav",2
"pleas","play",2
"pleas","pray",2
"pleas","rt",2
"pleas","take",2
"pleas","tell",2
"pleas","visit",2
"plus","side",2
"pm","big",2
"pm","est",2
"pm","free",2
"pm","monday",2
"pm","th",2
"pm","think",2
"pm","thu",2
"pm","today",2
"pm","tue",2
"poem","stori",2
"point","becom",2
"point","clear",2
"point","even",2
"point","game",2
"point","just",2
"point","kid",2
"point","last",2
"point","life",2
"point","love",2
"point","mani",2
"point","market",2
"point","minut",2
"point","nine",2
"point","post",2
"point","thought",2
"point","three",2
"point","two",2
"point","weight",2
"pointer","left",2
"polic","forc",2
"polic","investig",2
"polic","knock",2
"polic","say",2
"polic","spokesman",2
"polici","im",2
"polici","make",2
"polit","scienc",2
"poll","show",2
"poor","peopl",2
"pop","onto",2
"popular","song",2
"portland","streetcar",2
"posit","even",2
"posit","need",2
"possess","charg",2
"possibl","altern",2
"possibl","can",2
"possibl","go",2
"possibl","now",2
"possibl","suggest",2
"post","blog",2
"post","comment",2
"post","earn",2
"post","im",2
"post","includ",2
"post","now",2
"post","pic",2
"post","twitter",2
"post","year",2
"pot","chicken",2
"power","area",2
"power","broker",2
"power","come",2
"power","forward",2
"power","man",2
"power","much",2
"power","voic",2
"power","yet",2
"prawn","cocktail",2
"pray","us",2
"pre","develop",2
"pre","game",2
"premium","cabl",2
"prep","school",2
"prepar","work",2
"present","one",2
"presid","nation",2
"presidenti","candid",2
"presidenti","elect",2
"press","confer",2
"press","coverag",2
"press","press",2
"pretax","live",2
"pretti","big",2
"pretti","cute",2
"pretti","littl",2
"pretti","new",2
"pretti","quick",2
"pretti","short",2
"prevent","crimin",2
"previous","career",2
"previous","day",2
"previous","night",2
"previous","year",2
"price","includ",2
"price","rise",2
"princ","wale",2
"prison","guard",2
"privat","busi",2
"privat","equiti",2
"prize","money",2
"prize","winner",2
"pro","cantar",2
"probabl","caus",2
"probabl","shouldnt",2
"probabl","still",2
"probabl","won’t",2
"problem","cant",2
"problem","district",2
"problem","solv",2
"problem","start",2
"problem","thank",2
"problem","us",2
"process","still",2
"product","ad",2
"prof","sinclair",2
"profession","one",2
"program","also",2
"program","featur",2
"program","kid",2
"program","last",2
"program","said",2
"program","th",2
"program","thank",2
"program","whose",2
"programm","design",2
"progress","field",2
"progress","seem",2
"project","call",2
"project","move",2
"project","plan",2
"project","think",2
"project","time",2
"project","today",2
"project","use",2
"promis","come",2
"promis","forev",2
"properti","itali",2
"properti","tax",2
"propos","budget",2
"prosecutor","offic",2
"protect","agenc",2
"protect","bureau",2
"protect","public",2
"protect","us",2
"proud","work",2
"proven","can",2
"provid","“",2
"provid","busi",2
"provid","good",2
"provid","mean",2
"public","compani",2
"public","domain",2
"public","educ",2
"public","polici",2
"public","radio",2
"public","relat",2
"pucella","henderson",2
"pucella","third",2
"pull","away",2
"pull","one",2
"pull","togeth",2
"pulmonari","embol",2
"pump","action",2
"pumpkin","recip",2
"pun","intend",2
"punk","rock",2
"purchas","execut",2
"purchas","new",2
"push","stand",2
"put","away",2
"put","box",2
"put","effort",2
"put","hold",2
"put","million",2
"put","money",2
"put","much",2
"put","word",2
"pyotr","smirnov",2
"question","ask",2
"question","three",2
"question","voter",2
"quick","becom",2
"quick","fast",2
"quick","get",2
"quick","possibl",2
"quicker","back",2
"quickest","way",2
"quit","high",2
"quit","like",2
"quit","sure",2
"quot","davi",2
"quot","day",2
"r","monmouth",2
"race","cultur",2
"race","just",2
"radic","chang",2
"radio","interview",2
"radio","oper",2
"radio","station",2
"rail","cross",2
"rain","cloud",2
"rain","snow",2
"rais","hand",2
"rais","left",2
"rais","question",2
"random","thing",2
"rang","accord",2
"rang","plan",2
"rank","execut",2
"rank","th",2
"rank","various",2
"rate","particip",2
"rate","peopl",2
"rather","just",2
"rather","larg",2
"rather","lot",2
"ratio","bank",2
"rave","review",2
"raw","fish",2
"rd","annual",2
"rd","world",2
"re","elect",2
"reach","comment",2
"reach","follow",2
"reaction","time",2
"read","actual",2
"read","also",2
"read","certain",2
"read","comment",2
"read","free",2
"read","noth",2
"read","school",2
"read","seri",2
"read","think",2
"read","wonder",2
"reader","earli",2
"readi","door",2
"readi","leav",2
"readi","play",2
"readi","school",2
"readi","watch",2
"real","love",2
"real","person",2
"real","vacuum",2
"realli","appreci",2
"realli","believ",2
"realli","big",2
"realli","busi",2
"realli","come",2
"realli","cross",2
"realli","don’t",2
"realli","easili",2
"realli","get",2
"realli","got",2
"realli","happi",2
"realli","high",2
"realli","interest",2
"realli","pretti",2
"realli","seem",2
"realli","tasti",2
"realli","use",2
"realli","worri",2
"reason","assum",2
"reason","believ",2
"reason","buy",2
"reason","call",2
"reason","continu",2
"reason","first",2
"reason","harri",2
"reason","keep",2
"receiv","anoth",2
"receiv","extra",2
"receiv","money",2
"receiv","special",2
"receiv","stolen",2
"receiv","two",2
"receiv","work",2
"recent","addit",2
"recent","data",2
"recent","job",2
"recent","restor",2
"recent","start",2
"recent","won",2
"recip","book",2
"record","compani",2
"record","everi",2
"record","low",2
"record","number",2
"record","request",2
"record","state",2
"record","straight",2
"recreat","center",2
"red","big",2
"red","carpet",2
"red","head",2
"red","meat",2
"red","onion",2
"red","rover",2
"refer","friend",2
"refer","guid",2
"reflect","amount",2
"reform","propos",2
"refus","make",2
"refut","like",2
"registr","fee",2
"regul","approv",2
"regular","gasolin",2
"relat","event",2
"relat","new",2
"relat","rare",2
"relat","stori",2
"relationship","just",2
"releas","document",2
"releas","polic",2
"releas","thursday",2
"reliev","traffic",2
"religi","procession”",2
"remain","good",2
"remain","team",2
"rememb","read",2
"rememb","year",2
"remind","im",2
"remov","heat",2
"remov","oven",2
"remov","time",2
"renew","energi",2
"renew","power",2
"rent","hous",2
"rep","john",2
"repair","shop",2
"repertori","theatr",2
"report","car",2
"report","job",2
"report","said",2
"report","say",2
"report","write",2
"repres","distant",2
"republican","presidenti",2
"requir","isp",2
"resist","urg",2
"resolut","co",2
"respond","well",2
"respons","act",2
"respons","im",2
"rest","assur",2
"rest","day",2
"rest","life”",2
"rest","mean",2
"rest","owi",2
"rest","week",2
"restaur","good",2
"restaur","open",2
"result","lead",2
"retir","plan",2
"return","“",2
"return","need",2
"review","later",2
"rhode","island",2
"rick","santorum",2
"rickey","henderson",2
"right","’s",2
"right","answer",2
"right","around",2
"right","behind",2
"right","go",2
"right","great",2
"right","head",2
"right","let",2
"right","make",2
"right","next",2
"right","person",2
"right","place",2
"right","road",2
"right","say",2
"right","track",2
"right","way",2
"right","wing",2
"right","work",2
"rise","small",2
"risk","base",2
"risk","reward",2
"river","continu",2
"rm","spent",2
"road","frank",2
"road","get",2
"rock","n",2
"rocket","scienc",2
"roger","good",2
"role","ad",2
"roll","stretch",2
"ron","artest",2
"room","can",2
"room","full",2
"room","look",2
"room","quick",2
"room","temperatur",2
"root","caus",2
"root","llc",2
"rose","garden",2
"roshan","radhakrishnan",2
"round","clock",2
"round","draft",2
"round","ncaa",2
"round","nfl",2
"round","pick",2
"round","select",2
"round","trip",2
"row","sc",2
"rt","free",2
"rt","greatest",2
"rt","love",2
"rt","need",2
"rt","san",2
"rumor","true",2
"run","across",2
"run","amok",2
"run","april",2
"run","countri",2
"run","fourth",2
"run","friday",2
"run","good",2
"run","hill",2
"run","homer",2
"run","inning",2
"run","like",2
"run","mile",2
"run","monday",2
"run","school",2
"run","show",2
"run","site",2
"run","tripl",2
"run","two",2
"run","year",2
"rush","scene",2
"rye","malt",2
"rye","pale",2
"s","post",2
"sad","see",2
"safe","haven",2
"safe","say",2
"safe","way",2
"said","“’m",2
"said","<U+0093>",2
"said","…",2
"said","ad",2
"said","admir",2
"said","although",2
"said","april",2
"said","awar",2
"said","better",2
"said","biggest",2
"said","bill",2
"said","british",2
"said","cant",2
"said","car",2
"said","case",2
"said","ceo",2
"said","cindi",2
"said","compar",2
"said","countri",2
"said","day",2
"said","debat",2
"said","definit",2
"said","despit",2
"said","fault",2
"said","first",2
"said","got",2
"said","group",2
"said","hope",2
"said","increas",2
"said","iran",2
"said","isnt",2
"said","jame",2
"said","johnson",2
"said","jon",2
"said","laugh",2
"said","lauri",2
"said","least",2
"said","let",2
"said","michael",2
"said","mitchel",2
"said","monday",2
"said","mother",2
"said","mullin",2
"said","never",2
"said","noth",2
"said","obama",2
"said","order",2
"said","proud",2
"said","realli",2
"said","reason",2
"said","remain",2
"said","rep",2
"said","report",2
"said","respons",2
"said","right",2
"said","sad",2
"said","school",2
"said","send",2
"said","shes",2
"said","sinc",2
"said","south",2
"said","state",2
"said","sunday",2
"said","surpris",2
"said","theyv",2
"said","think",2
"said","thought",2
"said","three",2
"said","took",2
"said","us",2
"said","wasnt",2
"said","wish",2
"salad","’ve",2
"sale","coupon",2
"sale","follow",2
"sale","tax",2
"salt","pepper",2
"salt","water",2
"sam","kelli",2
"san","jose",2
"santa","barbara",2
"sat","pm",2
"satur","fat",2
"saturday","just",2
"saturday","may",2
"saturday","morn",2
"saturday","pm",2
"saturday","run",2
"saturday","sunday",2
"sauc","serv",2
"save","account",2
"save","live",2
"save","peopl",2
"save","small",2
"saw","”",2
"saw","blog",2
"saw","mill",2
"saw","one",2
"say","—",2
"say","’m",2
"say","“’s",2
"say","”",2
"say","actual",2
"say","arent",2
"say","c",2
"say","call",2
"say","can",2
"say","case",2
"say","child",2
"say","didnt",2
"say","earli",2
"say","everi",2
"say","everyth",2
"say","happi",2
"say","hello",2
"say","know",2
"say","like",2
"say","matter",2
"say","need",2
"say","oh",2
"say","point",2
"say","realli",2
"say","share",2
"say","someon",2
"say","thank",2
"say","time",2
"say","today",2
"say","wednesday",2
"say","work",2
"say","wouldnt",2
"sc","next",2
"sc","sc",2
"scari","think",2
"scene","show",2
"scene","structur",2
"scene","sure",2
"schedul","hear",2
"schedul","speak",2
"scheme","howev",2
"scheme","thing",2
"school","big",2
"school","budget",2
"school","build",2
"school","can",2
"school","colleg",2
"school","im",2
"school","left",2
"school","level",2
"school","like",2
"school","live",2
"school","monday",2
"school","near",2
"school","paint",2
"school","play",2
"school","run",2
"school","sport",2
"school","still",2
"school","studi",2
"school","teacher",2
"school","theyr",2
"school","think",2
"school","time",2
"school","tomorrow",2
"score","averag",2
"score","first",2
"score","unit",2
"screen","protector",2
"seafood","milan",2
"seal","deal",2
"season","ago",2
"season","also",2
"season","despit",2
"season","far",2
"season","first",2
"season","injuri",2
"season","miss",2
"season","name",2
"season","now",2
"season","saw",2
"season","still",2
"season","violat",2
"seat","auditorium",2
"second","base",2
"second","best",2
"second","citi",2
"second","favorit",2
"second","know",2
"second","languag",2
"second","night",2
"second","opinion",2
"second","place",2
"second","season",2
"second","term",2
"second","third",2
"second","thought",2
"secondari","school",2
"secret","recip",2
"section","status",2
"secur","one",2
"see","<U+2665>",2
"see","best",2
"see","bit",2
"see","chang",2
"see","clear",2
"see","death",2
"see","earth",2
"see","everyon",2
"see","face",2
"see","far",2
"see","follow",2
"see","get",2
"see","happi",2
"see","hot",2
"see","join",2
"see","last",2
"see","lightn",2
"see","like",2
"see","look",2
"see","much",2
"see","peopl",2
"see","reason",2
"see","recip",2
"see","show",2
"see","smile",2
"see","theyr",2
"see","though",2
"see","tv",2
"see","u",2
"see","us",2
"see","video",2
"see","work",2
"see","ya",2
"seem","case",2
"seem","go",2
"seem","hit",2
"seem","lose",2
"seem","mani",2
"seem","one",2
"seem","real",2
"seem","right",2
"seem","want",2
"seen","anyth",2
"seen","movi",2
"seldom","use",2
"select","process",2
"self","deprec",2
"self","destruct",2
"self","realiz",2
"sell","food",2
"sell","million",2
"senat","bill",2
"senat","said",2
"send","big",2
"send","pictur",2
"senior","california",2
"senior","season",2
"sens","accomplish",2
"sent","link",2
"seri","—",2
"seri","’s",2
"serious","injuri",2
"serv","peopl",2
"serv","purpos",2
"servic","chang",2
"servic","design",2
"servic","say",2
"session","beer",2
"session","presid",2
"set","asid",2
"set","fire",2
"set","new",2
"set","now",2
"set","one",2
"set","record",2
"set","time",2
"set","wed",2
"seven","day",2
"sever","candid",2
"sever","day",2
"sever","friend",2
"sever","pain",2
"sever","reason",2
"sever","thing",2
"sever","week",2
"sexual","harass",2
"shall","never",2
"shalom","aleinu…",2
"shalom","bimromav",2
"share","comment",2
"share","favorit",2
"share","idea",2
"share","inform",2
"share","know",2
"share","respons",2
"sharehold","loan",2
"shave","leg",2
"sheriff","depart",2
"shes","cut",2
"shes","tri",2
"shift","gear",2
"shift","improv",2
"ship","us",2
"shock","first",2
"shock","last",2
"shook","head",2
"shop","thank",2
"short","afterward",2
"short","hike",2
"short","spectacular",2
"short","time",2
"shot","espresso",2
"shot","said",2
"show","“",2
"show","also",2
"show","best",2
"show","busi",2
"show","citi",2
"show","day",2
"show","dont",2
"show","everi",2
"show","follow",2
"show","good",2
"show","knew",2
"show","love",2
"show","money",2
"show","paint",2
"show","peopl",2
"show","play",2
"show","show",2
"shut","oppos",2
"shut","two",2
"siciliano","say",2
"sick","leav",2
"sick","tire",2
"side","“go",2
"side","bottl",2
"side","brown",2
"side","issues”",2
"side","met",2
"side","mirror",2
"side","room",2
"signal","hes",2
"silent","auction",2
"simpl","easi",2
"simpli","amaz",2
"simpli","email",2
"sinc","’s",2
"sinc","book",2
"sinc","cant",2
"sinc","dont",2
"sinc","first",2
"sinc","go",2
"sinc","hospit",2
"sinc","march",2
"sinc","tri",2
"sing","along",2
"sing","song",2
"singl","day",2
"singl","famili",2
"singl","time”",2
"sinn","féin",2
"sister","one",2
"sit","around",2
"sit","hour",2
"sit","outsid",2
"sit","watch",2
"site","app",2
"site","earn",2
"site","use",2
"situat","may",2
"six","children",2
"six","count",2
"six","day",2
"six","goal",2
"six","point",2
"six","previous",2
"six","shutout",2
"size","piec",2
"skill","learn",2
"sky","took",2
"sleep","eat",2
"sleep","first",2
"sleep","now",2
"sleep","well",2
"slight","ahead",2
"slip","away",2
"slow","cook",2
"slow","motion",2
"slow","move",2
"slowli","add",2
"small","communiti",2
"small","compani",2
"small","life",2
"small","number",2
"small","part",2
"small","talk",2
"small","way",2
"small","yellow",2
"smaller","averag",2
"smart","grant",2
"smash","shop",2
"smh","oh",2
"smirnov","upheav",2
"smooth","surfac",2
"soccer","tournament",2
"social","histori",2
"social","intuit",2
"social","justic",2
"social","servic",2
"social","studi",2
"sock","long",2
"sodium","chicken",2
"soil","water",2
"someon","’s",2
"someon","come",2
"someon","head",2
"someon","run",2
"someon","talk",2
"someon","want",2
"someth","’ll",2
"someth","alreadi",2
"someth","alway",2
"someth","can",2
"someth","car",2
"someth","differ",2
"someth","ever",2
"someth","give",2
"someth","just",2
"someth","look",2
"someth","saw",2
"someth","start",2
"someth","town",2
"someth","want",2
"sometim","hard",2
"sometim","soon",2
"sometim","theyr",2
"sometim","thing",2
"song","choic",2
"song","coachella",2
"song","come",2
"song","day",2
"song","done",2
"song","sung",2
"soon","begin",2
"soon","can",2
"soon","get",2
"soon","just",2
"soon","open",2
"soon","possibl",2
"soon","want",2
"sophi","get",2
"sophi","super",2
"sorri","just",2
"sorri","kid",2
"sorri","miss",2
"sort","like",2
"sound","good",2
"sound","vol",2
"south","america",2
"south","carolina",2
"south","central",2
"south","florida",2
"south","jersey",2
"south","lake",2
"south","side",2
"sovereignti","invent",2
"space","avail",2
"speak","listen",2
"special","holiday",2
"special","love",2
"special","session",2
"specif","work",2
"speck","brother’",2
"speech","said",2
"speech","troop",2
"spell","check",2
"spend","anoth",2
"spend","day",2
"spend","great",2
"spend","next",2
"spend","qualiti",2
"spend","two",2
"spent","golf",2
"spent","past",2
"spin","mph",2
"spokesman<U+0094>","without",2
"spot","team",2
"spread","awar",2
"sprint","cup",2
"squar","card",2
"squar","feet",2
"squar","foot",2
"st","augustin",2
"st","john",2
"st","martin",2
"st","near",2
"st","one",2
"st","thoma",2
"stack","book",2
"stage","much",2
"stamp","set",2
"stand","apart",2
"stand","big",2
"stand","like",2
"stand","middl",2
"standard","care",2
"stanford","univers",2
"stanley","cup",2
"star","joe",2
"star","trek",2
"starri","sky",2
"start","anoth",2
"start","ask",2
"start","blog",2
"start","bond",2
"start","complet",2
"start","fall",2
"start","fight",2
"start","first",2
"start","follow",2
"start","help",2
"start","just",2
"start","last",2
"start","line",2
"start","make",2
"start","may",2
"start","miss",2
"start","month",2
"start","move",2
"start","one",2
"start","period",2
"start","place",2
"start","play",2
"start","produc",2
"start","second",2
"start","small",2
"start","st",2
"start","swim",2
"start","think",2
"start","tomorrow",2
"start","two",2
"start","write",2
"start","year",2
"state","“",2
"state","aid",2
"state","allow",2
"state","better",2
"state","can",2
"state","compani",2
"state","constitut",2
"state","feder",2
"state","fund",2
"state","georgia",2
"state","govern",2
"state","includ",2
"state","lawmak",2
"state","licens",2
"state","money",2
"state","must",2
"state","parkway",2
"state","plan",2
"state","pm",2
"state","polic",2
"state","qualifi",2
"state","receiv",2
"state","report",2
"state","right",2
"state","spent",2
"state","takeov",2
"state","univers",2
"station","final",2
"station","report",2
"status","quo",2
"statut","limit",2
"stay","cours",2
"stay","healthi",2
"stay","open",2
"stay","true",2
"stay","us",2
"steak","seafood",2
"steel","bar",2
"step","back",2
"step","forward",2
"step","now",2
"step","plane",2
"steve","jone",2
"stick","togeth",2
"still","abl",2
"still","avail",2
"still","cant",2
"still","don’t",2
"still","enjoy",2
"still","feel",2
"still","found",2
"still","great",2
"still","havent",2
"still","hold",2
"still","just",2
"still","like",2
"still","manag",2
"still","mani",2
"still","offer",2
"still","one",2
"still","remain",2
"still","want",2
"still","work",2
"still","worri",2
"still","write",2
"stir","occasion",2
"stone","guest",2
"stood","back",2
"stop","think",2
"stop","visit",2
"stop","work",2
"stori","’s",2
"stori","adopt",2
"stori","asid",2
"stori","dont",2
"stori","feel",2
"stori","good",2
"stori","ive",2
"stori","like",2
"stori","make",2
"stori","pyotr",2
"stori","tell",2
"stori","us",2
"stori","well",2
"straight","month",2
"strawberri","cake",2
"street","communiti",2
"stress","import",2
"stress","test",2
"stretch","highway",2
"stretch","leg",2
"strong","case",2
"strong","support",2
"struck","lightn",2
"struggl","get",2
"stuck","work",2
"student","ask",2
"student","athlet",2
"student","bodi",2
"student","class",2
"student","great",2
"student","univers",2
"student","week",2
"studi","abroad",2
"studi","hard",2
"studi","network",2
"studi","test",2
"stuf","anim",2
"stuff","just",2
"stuff","make",2
"stuff","outsid",2
"stuff","that",2
"style","food",2
"sub","class",2
"subject","chang",2
"subject","us",2
"submit","pictur",2
"success","bennett",2
"success","stage",2
"suffer","heart",2
"sugar","coat",2
"sugar","dissolv",2
"sugar","free",2
"sugar","vanilla",2
"suggest","consid",2
"suggest","start",2
"summer","camp",2
"summer","day",2
"summer","internship",2
"summer","just",2
"summer","night",2
"summer","plan",2
"summer","trip",2
"summer","vacat",2
"summer","weekend",2
"summer","went",2
"sunday","everyon",2
"sunday","march",2
"sunday","pm",2
"sunday","school",2
"sunday","want",2
"sunni","day",2
"sunnyval","base",2
"super","close",2
"support","art",2
"support","cast",2
"support","famili",2
"support","group",2
"support","local",2
"support","pakistan",2
"support","staff",2
"sur","la",2
"sure","’ll",2
"sure","abl",2
"sure","even",2
"sure","feel",2
"sure","get",2
"sure","good",2
"sure","now",2
"sure","peopl",2
"sure","pleas",2
"sure","said",2
"sure","whether",2
"sure","write",2
"surpris","last",2
"surpris","peopl",2
"surpris","pleas",2
"surround","citi",2
"survey","found",2
"survey","site",2
"sweet","moon",2
"sweet","n",2
"sweet","nice",2
"sweet","pea",2
"sweet","potato",2
"sweet","talk",2
"sweet","tweet",2
"sweeter","year",2
"sxsw","music",2
"system","bodi",2
"system","includ",2
"system","recommend",2
"t","san",2
"tablespoon","pickl",2
"take","back",2
"take","breath",2
"take","cut",2
"take","effect",2
"take","everi",2
"take","first",2
"take","get",2
"take","littl",2
"take","nap",2
"take","one",2
"take","photo",2
"take","pleasur",2
"take","polic",2
"take","posit",2
"take","seri",2
"take","speck",2
"take","step",2
"take","us",2
"take","whole",2
"take","world",2
"taken","away",2
"talent","show",2
"talk","”",2
"talk","famili",2
"talk","game",2
"talk","go",2
"talk","like",2
"talk","point",2
"talk","possibl",2
"talk","said",2
"talk","someon",2
"talk","two",2
"talk","typic",2
"talk","want",2
"talk","work",2
"tallest","build",2
"target","group",2
"tarot","card",2
"task","hand",2
"tatlin’","tower",2
"tax","rate",2
"taxi","driver",2
"taxpay","money",2
"teach","staff",2
"teacher","district",2
"teacher","princip",2
"teacher","want",2
"team","also",2
"team","first",2
"team","give",2
"team","high",2
"team","includ",2
"team","interest",2
"team","leagu",2
"team","made",2
"team","might",2
"team","score",2
"team","tri",2
"team","went",2
"team","wisniewski",2
"team","won",2
"tear","eye",2
"tech","compani",2
"technic","issu",2
"technician","duan",2
"techniqu","use",2
"technolog","develop",2
"teen","n",2
"teenag","boy",2
"telephon","number",2
"televis","seri",2
"televis","show",2
"tell","come",2
"tell","exact",2
"tell","guy",2
"tell","hes",2
"tell","just",2
"tell","kid",2
"tell","see",2
"tell","tale",2
"tell","truth",2
"temporari","cash",2
"ten","million",2
"ten","thousand",2
"tenni","racket",2
"term","health",2
"term","presid",2
"term","sheet",2
"term","use",2
"term","win",2
"test","just",2
"test","show",2
"test","time",2
"texa","move",2
"text","messag",2
"th","…",2
"th","annual",2
"th","april",2
"th","career",2
"th","mar",2
"th","overal",2
"th","pick",2
"th","th",2
"thank","extra",2
"thank","head",2
"thank","help",2
"thank","just",2
"thank","lucki",2
"thank","noth",2
"thank","prayer",2
"thank","retweet",2
"thank","right",2
"thank","support",2
"thank","time",2
"thank","write",2
"thank","your",2
"that","case",2
"that","definit",2
"that","expect",2
"that","freak",2
"that","good",2
"that","great",2
"that","just",2
"that","one",2
"that","right",2
"that","someth",2
"that","u",2
"theme","park",2
"there","also",2
"there","alway",2
"there","just",2
"there","much",2
"there","still",2
"theyr","comfort",2
"theyv","made",2
"thin","small",2
"thing","–",2
"thing","’re",2
"thing","apart",2
"thing","better",2
"thing","dont",2
"thing","end",2
"thing","first",2
"thing","got",2
"thing","head",2
"thing","help",2
"thing","interest",2
"thing","life",2
"thing","littl",2
"thing","live",2
"thing","look",2
"thing","made",2
"thing","middl",2
"thing","move",2
"thing","need",2
"thing","often",2
"thing","oh",2
"thing","origin",2
"thing","quick",2
"thing","read",2
"thing","sure",2
"thing","team",2
"thing","though",2
"thing","time",2
"thing","togeth",2
"thing","tri",2
"thing","turn",2
"thing","wors",2
"thing","yet",2
"think","’d",2
"think","anyth",2
"think","better",2
"think","deserv",2
"think","ever",2
"think","everybodi",2
"think","got",2
"think","happen",2
"think","happi",2
"think","hope",2
"think","ill",2
"think","import",2
"think","ive",2
"think","kind",2
"think","know",2
"think","life",2
"think","littl",2
"think","lot",2
"think","mean",2
"think","might",2
"think","most",2
"think","new",2
"think","now",2
"think","part",2
"think","perfect",2
"think","say",2
"think","start",2
"think","there",2
"think","tri",2
"think","two",2
"think","us",2
"think","worri",2
"think","your",2
"third","grader",2
"third","hajek",2
"third","last",2
"third","leagu",2
"third","person",2
"third","straight",2
"third","time",2
"thirteen","year",2
"thoma","jefferson",2
"thoma","w",2
"though","alway",2
"though","im",2
"though","mani",2
"though","us",2
"thought","get",2
"thought","might",2
"thought","one",2
"thought","play",2
"thought","put",2
"thought","realli",2
"thought","wed",2
"thought","work",2
"thousand","demonstr",2
"thousand","pound",2
"threat","becom",2
"three","children",2
"three","hit",2
"three","hour",2
"three","night",2
"three","separ",2
"throughout","world",2
"throughout","year",2
"throw","away",2
"thursday","afternoon",2
"thursday","cincinnati",2
"thursday","march",2
"thursday","said",2
"thus","far",2
"ticket","make",2
"ticket","sale",2
"tie","hand",2
"tie","michigan",2
"tie","run",2
"tier","one",2
"til","meet",2
"till","last",2
"till","next",2
"time","–",2
"time","’m",2
"time","’s",2
"time","actual",2
"time","amount",2
"time","anyth",2
"time","batteri",2
"time","charact",2
"time","check",2
"time","close",2
"time","complet",2
"time","energi",2
"time","enter",2
"time","far",2
"time","favorit",2
"time","follow",2
"time","friend",2
"time","good",2
"time","hand",2
"time","hard",2
"time","hit",2
"time","home",2
"time","ive",2
"time","later",2
"time","learn",2
"time","leav",2
"time","london",2
"time","mani",2
"time","may",2
"time","meet",2
"time","nation",2
"time","need",2
"time","np",2
"time","onlin",2
"time","outsid",2
"time","past",2
"time","peopl",2
"time","pm",2
"time","quit",2
"time","rest",2
"time","save",2
"time","saw",2
"time","school",2
"time","see",2
"time","share",2
"time","someon",2
"time","spend",2
"time","steadili",2
"time","thank",2
"time","that",2
"time","took",2
"time","tri",2
"time","twice",2
"time","two",2
"time","u",2
"time","understand",2
"time","use",2
"time","visit",2
"time","want",2
"time","watch",2
"time","weekend",2
"time","write",2
"timirandhasya","jnananjana",2
"tini","hous",2
"tini","littl",2
"tini","silver",2
"tire","get",2
"tish","evalu",2
"titl","first",2
"titl","pretti",2
"today","’ve",2
"today","can",2
"today","hear",2
"today","hope",2
"today","im",2
"today","like",2
"today","lol",2
"today","look",2
"today","one",2
"today","pm",2
"today","post",2
"today","prove",2
"today","someon",2
"today","st",2
"today","tell",2
"today","today",2
"toddler","stuff",2
"togeth","good",2
"togeth","let",2
"togeth","one",2
"togeth","realli",2
"togeth","see",2
"togeth","time",2
"told","”",2
"told","big",2
"told","get",2
"told","like",2
"told","us",2
"tom","bradi",2
"tomato","jam",2
"tomorrow","can",2
"tomorrow","day",2
"tomorrow","go",2
"tonight","get",2
"tonight","night",2
"took","first",2
"took","four",2
"took","half",2
"took","lead",2
"took","run",2
"took","time",2
"took","two",2
"top","first",2
"top","four",2
"top","notch",2
"top","perform",2
"top","posit",2
"tortur","murder",2
"total","cost",2
"total","need",2
"touch","screen",2
